Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Unit;Yield_grams_animal;Flag;Flag Description
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;170;g/An;17000;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;156;g/An;15600;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;161;g/An;16100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1130;Milk, whole fresh camel;2014;2014;hg/An;1435;g/An;143500;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1130;Milk, whole fresh camel;2015;2015;hg/An;1429;g/An;142900;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1130;Milk, whole fresh camel;2016;2016;hg/An;1421;g/An;142100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1130;Milk, whole fresh camel;2017;2017;hg/An;1422;g/An;142200;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1130;Milk, whole fresh camel;2018;2018;hg/An;1420;g/An;142000;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;45089;g/An;4508900;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;46421;g/An;4642100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;47357;g/An;4735700;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;49201;g/An;4920100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;50426;g/An;5042600;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;5147;g/An;514700;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;5174;g/An;517400;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;4998;g/An;499800;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;4982;g/An;498200;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;5044;g/An;504400;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;617;g/An;61700;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;586;g/An;58600;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;494;g/An;49400;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;539;g/An;53900;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;603;g/An;60300;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;53;g/An;5300;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;53;g/An;5300;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;51;g/An;5100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;62;g/An;6200;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;65;g/An;6500;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;51;g/An;5100;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;60;g/An;6000;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;63;g/An;6300;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;58;g/An;5800;Fc;Calculated data
QL;Livestock Primary;230;Ukraine;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;60;g/An;6000;Fc;Calculated data
