DomainCode;Domain;AreaCode;Country;ElementCode;Element;ItemCode;Item;Year;Unit;ProducerPrices_USD_per_ton;Flag;Flag Description
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);406;Garlic;2017;USD;1141.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);406;Garlic;2018;USD;762.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);560;Grapes;2016;USD;232.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);560;Grapes;2017;USD;256.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);560;Grapes;2018;USD;233.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1182;Honey, natural;2016;USD;2145.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1182;Honey, natural;2017;USD;2208.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1182;Honey, natural;2018;USD;2915.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);56;Maize;2016;USD;129.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);56;Maize;2017;USD;130.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);56;Maize;2018;USD;135.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2016;USD;1241.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2017;USD;1295;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2018;USD;1331;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2016;USD;1269.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2017;USD;1187.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2018;USD;1159.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2016;USD;1223.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2017;USD;1436.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2018;USD;1504.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2016;USD;997.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2017;USD;1028.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2018;USD;999.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);568;Melons, other (inc.cantaloupes);2016;USD;126.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);568;Melons, other (inc.cantaloupes);2017;USD;133.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);568;Melons, other (inc.cantaloupes);2018;USD;212.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2016;USD;291.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2017;USD;313.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2018;USD;347.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2016;USD;526.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2017;USD;691.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2018;USD;546.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);79;Millet;2016;USD;396.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);79;Millet;2017;USD;419.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);79;Millet;2018;USD;180.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);449;Mushrooms and truffles;2016;USD;1433;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);449;Mushrooms and truffles;2017;USD;1683.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);449;Mushrooms and truffles;2018;USD;1407.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);75;Oats;2016;USD;129.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);75;Oats;2017;USD;140;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);75;Oats;2018;USD;153.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);403;Onions, dry;2016;USD;169.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);403;Onions, dry;2017;USD;114.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);403;Onions, dry;2018;USD;194.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2016;USD;204.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2017;USD;214.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2018;USD;221;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);521;Pears;2016;USD;202;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);521;Pears;2017;USD;311.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);521;Pears;2018;USD;300.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);187;Peas, dry;2016;USD;237.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);187;Peas, dry;2017;USD;191.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);187;Peas, dry;2018;USD;185.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);417;Peas, green;2016;USD;224.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);417;Peas, green;2017;USD;258.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);417;Peas, green;2018;USD;258.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);536;Plums and sloes;2016;USD;122.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);536;Plums and sloes;2017;USD;206.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);536;Plums and sloes;2018;USD;139.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);116;Potatoes;2016;USD;121;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);116;Potatoes;2017;USD;135.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);116;Potatoes;2018;USD;152.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);211;Pulses nes;2016;USD;252;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);211;Pulses nes;2017;USD;221.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);211;Pulses nes;2018;USD;126.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);394;Pumpkins, squash and gourds;2016;USD;255.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);394;Pumpkins, squash and gourds;2017;USD;91.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);394;Pumpkins, squash and gourds;2018;USD;193.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);523;Quinces;2016;USD;291.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);523;Quinces;2017;USD;413.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);523;Quinces;2018;USD;191.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);270;Rapeseed;2016;USD;330.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);270;Rapeseed;2017;USD;339;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);270;Rapeseed;2018;USD;342.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);547;Raspberries;2016;USD;677.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);547;Raspberries;2017;USD;818.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);547;Raspberries;2018;USD;465.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);71;Rye;2016;USD;119.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);71;Rye;2017;USD;122.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);71;Rye;2018;USD;182.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);83;Sorghum;2016;USD;106.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);83;Sorghum;2017;USD;137.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);83;Sorghum;2018;USD;134.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);236;Soybeans;2016;USD;308.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);236;Soybeans;2017;USD;318.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);236;Soybeans;2018;USD;333.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);544;Strawberries;2016;USD;695.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);544;Strawberries;2017;USD;845.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);544;Strawberries;2018;USD;678.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);157;Sugar beet;2016;USD;36.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);157;Sugar beet;2017;USD;42.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);157;Sugar beet;2018;USD;36;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);267;Sunflower seed;2016;USD;316.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);267;Sunflower seed;2017;USD;297.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);267;Sunflower seed;2018;USD;300.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2016;USD;1180.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2017;USD;1200.6;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2018;USD;1367.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);388;Tomatoes;2016;USD;120.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);388;Tomatoes;2017;USD;103.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);388;Tomatoes;2018;USD;161.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);463;Vegetables, fresh nes;2016;USD;183.8;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);463;Vegetables, fresh nes;2017;USD;150.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);463;Vegetables, fresh nes;2018;USD;218.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);205;Vetches;2016;USD;556.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);205;Vetches;2017;USD;421.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);205;Vetches;2018;USD;480.5;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2016;USD;1323.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2017;USD;1354.4;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2018;USD;969;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);567;Watermelons;2016;USD;66.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);567;Watermelons;2017;USD;65.7;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);567;Watermelons;2018;USD;74.3;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);15;Wheat;2016;USD;109.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);15;Wheat;2017;USD;122.9;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);15;Wheat;2018;USD;149.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);987;Wool, greasy;2016;USD;533.2;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);987;Wool, greasy;2017;USD;423.1;;Official data
PP;Producer Prices - Annual;146;Republic of Moldova;5532;Producer Price (USD/tonne);987;Wool, greasy;2018;USD;466.1;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);515;Apples;2016;USD;657.8;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);515;Apples;2017;USD;683.5;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);515;Apples;2018;USD;682.5;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);526;Apricots;2016;USD;1189.9;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);526;Apricots;2017;USD;987;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);526;Apricots;2018;USD;1293.9;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);44;Barley;2016;USD;197.1;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);44;Barley;2017;USD;190;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);44;Barley;2018;USD;208;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);176;Beans, dry;2016;USD;2103.9;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);176;Beans, dry;2017;USD;2127.1;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);176;Beans, dry;2018;USD;2176.8;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);414;Beans, green;2016;USD;1199.7;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);414;Beans, green;2017;USD;1184.5;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);414;Beans, green;2018;USD;1306.6;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2016;USD;342.4;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2017;USD;335.6;;Official data
PP;Producer Prices - Annual;183;Romania;5532;Producer Price (USD/tonne);358;Cabbages and other brassicas;2018;USD;492.2;;Official data
